crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,contributing_factor_vehicle_3,vehicle_type_code_3,cross_street_name,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5,unique_id,crash_date_veh,crash_time_veh,vehicle_id,state_registration,vehicle_type,contributing_factor_1,vehicle_make,vehicle_year,travel_direction,vehicle_occupants,driver_sex,driver_license_status,driver_license_jurisdiction,pre_crash,point_of_impact,vehicle_damage,public_property_damage,contributing_factor_2,vehicle_damage_1,vehicle_damage_2,vehicle_damage_3,vehicle_model,public_property_damage_type,unique_id_pers,crash_date_pers,crash_time_pers,person_id,person_type,person_injury,vehicle_id_pers,ped_role,person_sex,person_age,ejection,emotional_status,bodily_injury,position_in_vehicle,safety_equipment,complaint,ped_location,ped_action,contributing_factor_1_pers,contributing_factor_2_pers,injury_occurred,crash_hour,day_of_week,month,rush_hour,is_weekend
2021-12-14,1900-01-01 12:54:00,FULTON STREET,SAINT FELIX STREET,1,0,0,0,1,0,0,0,Unspecified,Unspecified,4487052,Sedan,Bike,BROOKLYN,11217.0,40.687534,-73.9775,"{'latitude': '40.687534', 'longitude': '-73.9775', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,Tuesday,12,0,0
2021-12-14,1900-01-01 17:15:00,GRAND STREET,UNION AVENUE,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,4486556,Bus,Station Wagon/Sport Utility Vehicle,BROOKLYN,11211.0,40.710957,-73.951126,"{'latitude': '40.710957', 'longitude': '-73.951126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,Tuesday,12,1,0
2021-12-14,1900-01-01 22:49:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4486875,Taxi,Unknown,BRONX,10455.0,40.81813,-73.910126,"{'latitude': '40.81813', 'longitude': '-73.910126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,713       EAGLE AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Tuesday,12,0,0
2021-12-12,1900-01-01 09:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4486933,Station Wagon/Sport Utility Vehicle,Unknown,QUEENS,11385.0,40.70447,-73.90148,"{'latitude': '40.70447', 'longitude': '-73.90148', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,59-14     67 AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,Sunday,12,1,1
2021-12-14,1900-01-01 16:25:00,EAST 93 STREET,Unknown,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4486581,Van,Bike,Unknown,0.0,40.784615,-73.953964,"{'latitude': '40.784615', 'longitude': '-73.953964', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Tuesday,12,1,0
2023-11-02,1900-01-01 09:20:00,35 AVENUE,Unknown,0,0,0,0,0,0,0,0,Accelerator Defective,Unknown,4675877,Station Wagon/Sport Utility Vehicle,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,Thursday,11,1,0
2021-04-14,1900-01-01 14:30:00,EASTCHESTER ROAD,PELHAM PARKWAY NORTH,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407520,Bus,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,Wednesday,4,0,0
2021-12-16,1900-01-01 06:59:00,KINGSLAND AVENUE,MEEKER AVENUE,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Unknown,4486960,Unknown,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,Thursday,12,0,0
2023-04-27,1900-01-01 15:40:00,WILLIAMSBURG BRIDGE OUTER ROADWA,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4624078,Sedan,Sedan,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,Thursday,4,0,0
2022-09-22,1900-01-01 16:16:00,123 STREET,89 AVENUE,1,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4566408,Sedan,E-Scooter,QUEENS,11418.0,40.698257,-73.82632,"{'latitude': '40.698257', 'longitude': '-73.82632', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Thursday,9,1,0
2023-01-12,1900-01-01 21:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4598234,Station Wagon/Sport Utility Vehicle,Unknown,BROOKLYN,11208.0,0.0,0.0,Unknown,Unknown,Unknown,97-16     DREW STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Thursday,1,0,0
2022-06-29,1900-01-01 16:00:00,WILLIAMSBURG BRIDGE OUTER ROADWA,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4542336,Motorscooter,Station Wagon/Sport Utility Vehicle,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Wednesday,6,1,0
2021-04-15,1900-01-01 16:15:00,HUTCHINSON RIVER PARKWAY,Unknown,0,0,0,0,0,0,0,0,Pavement Slippery,Unknown,4407665,Station Wagon/Sport Utility Vehicle,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,Thursday,4,1,0
2021-07-07,1900-01-01 11:42:00,THROGS NECK BRIDGE,Unknown,1,0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,4456591,Sedan,Sedan,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,Wednesday,7,0,0
2023-04-27,1900-01-01 22:13:00,PELHAM PARKWAY SOUTH,WILLIAMSBRIDGE ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4624101,Sedan,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Thursday,4,0,0
2022-07-12,1900-01-01 17:50:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,4545699,Sedan,Unknown,BROOKLYN,11225.0,40.663303,-73.96049,"{'latitude': '40.663303', 'longitude': '-73.96049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,44        EMPIRE BOULEVARD,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,Tuesday,7,1,0
2022-03-23,1900-01-01 10:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unknown,4512922,Bike,Unknown,Unknown,0.0,0.0,0.0,Unknown,Unknown,Unknown,71        EAST DRIVE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10,Wednesday,3,0,0
2021-07-09,1900-01-01 00:43:00,ELIOT AVENUE,Unknown,0,1,0,1,0,0,0,0,Unspecified,Unknown,4456659,Bus,Unknown,Unknown,0.0,40.720535,-73.88885,"{'latitude': '40.720535', 'longitude': '-73.88885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Friday,7,0,0
2022-04-24,1900-01-01 16:45:00,STATEN ISLAND EXPRESSWAY,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4521660,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.607685,-74.13892,"{'latitude': '40.607685', 'longitude': '-74.13892', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,16,Sunday,4,1,1
2022-04-24,1900-01-01 04:49:00,BOSTON ROAD,BRONX PARK EAST,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4521759,Station Wagon/Sport Utility Vehicle,Sedan,Unknown,0.0,40.855972,-73.869896,"{'latitude': '40.855972', 'longitude': '-73.869896', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,Sunday,4,0,1
2022-04-22,1900-01-01 17:17:00,EAST 107 STREET,Unknown,1,0,1,0,0,0,0,0,Traffic Control Disregarded,Unknown,4522226,E-Bike,Unknown,Unknown,0.0,40.790276,-73.9396,"{'latitude': '40.790276', 'longitude': '-73.9396', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17,Friday,4,1,0
2022-04-24,1900-01-01 01:30:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4522015,Station Wagon/Sport Utility Vehicle,Unknown,BROOKLYN,11220.0,40.642986,-74.01621,"{'latitude': '40.642986', 'longitude': '-74.01621', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,5610      4 AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,Sunday,4,0,1
2022-04-24,1900-01-01 06:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4521460,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11411.0,0.0,0.0,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,116-44    234 STREET,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,Sunday,4,0,1
2022-04-24,1900-01-01 21:40:00,BOSCOBEL PLACE,UNIVERSITY AVENUE,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,4522156,Taxi,Station Wagon/Sport Utility Vehicle,BRONX,10452.0,40.843906,-73.92413,"{'latitude': '40.843906', 'longitude': '-73.92413', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,Sunday,4,0,1
2022-04-24,1900-01-01 17:45:00,BRONX RIVER PARKWAY,EAST 233 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4521633,Sedan,Unknown,BRONX,10466.0,40.89481,-73.86183,"{'latitude': '40.89481', 'longitude': '-73.86183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,17,Sunday,4,1,1
2022-04-15,1900-01-01 06:11:00,EAST 162 STREET,Unknown,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4522124,Station Wagon/Sport Utility Vehicle,E-Scooter,Unknown,0.0,0.0,0.0,"{'latitude': '0.0', 'longitude': '0.0', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,Friday,4,0,0
2022-04-24,1900-01-01 09:51:00,CROSS BRONX EXPY,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4521937,Sedan,Unknown,Unknown,0.0,40.85169,-73.95238,"{'latitude': '40.85169', 'longitude': '-73.95238', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,Sunday,4,1,1
2022-04-24,1900-01-01 00:00:00,MAJOR DEEGAN EXPRESSWAY,WEST FORDHAM ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4521801,Sedan,Unknown,BRONX,10453.0,40.861862,-73.91275,"{'latitude': '40.861862', 'longitude': '-73.91275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,Sunday,4,0,1
2022-03-08,1900-01-01 20:00:00,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4522285,Sedan,Unknown,BROOKLYN,11207.0,40.666256,-73.900215,"{'latitude': '40.666256', 'longitude': '-73.900215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,360       SNEDIKER AVENUE,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,Tuesday,3,0,0
2022-04-24,1900-01-01 15:35:00,WEST 56 STREET,9 AVENUE,1,0,0,0,1,0,0,0,View Obstructed/Limited,Unspecified,4521853,Station Wagon/Sport Utility Vehicle,Bike,MANHATTAN,10019.0,40.767242,-73.986206,"{'latitude': '40.767242', 'longitude': '-73.986206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,15,Sunday,4,0,1
2022-04-22,1900-01-01 12:00:00,AVENUE J,OCEAN PARKWAY,1,0,0,0,0,0,1,0,Unspecified,Unspecified,4522228,Sedan,Pick-up Truck,BROOKLYN,11230.0,40.62417,-73.97048,"{'latitude': '40.62417', 'longitude': '-73.97048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,Friday,4,0,0
2022-04-24,1900-01-01 13:10:00,SAINT MARKS AVENUE,6 AVENUE,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4521702,Station Wagon/Sport Utility Vehicle,Unknown,Unknown,0.0,40.679955,-73.97491,"{'latitude': '40.679955', 'longitude': '-73.97491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13,Sunday,4,0,1
2022-04-24,1900-01-01 04:20:00,THROOP AVENUE,DE KALB AVENUE,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,4522167,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11221.0,40.692356,-73.94282,"{'latitude': '40.692356', 'longitude': '-73.94282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,Sunday,4,0,1
2022-04-20,1900-01-01 19:37:00,HENRY HUDSON PARKWAY,Unknown,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4522196,Sedan,Station Wagon/Sport Utility Vehicle,Unknown,0.0,40.78291,-73.98578,"{'latitude': '40.78291', 'longitude': '-73.98578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,19,Wednesday,4,0,0
